Name,Active,MCS
4RX_36,4RX,0.387
4RX_37,4RX,0.387
4RX_38,4RX,0.333
4RX_39,4RX,0.333
4RX_40,4RX,0.333
4RX_41,4RX,0.452
4RX_42,4RX,0.419
4RX_43,4RX,0.419
4RX_44,4RX,0.294
4RX_45,4RX,0.324
4RX_46,4RX,0.333
4RX_47,4RX,0.333
4RX_48,4RX,0.324
4RX_49,4RX,0.333
4RX_50,4RX,0.375
4RY_1,4RY,0.516
4RY_2,4RY,0.216
4RY_3,4RY,0.467
4RY_4,4RY,0.484
4RY_5,4RY,0.5
4RY_6,4RY,0.2
4RY_7,4RY,0.485
4RY_8,4RY,0.297
4RY_9,4RY,0.433
4RY_10,4RY,0.171
4RY_11,4RY,0.387
4RY_12,4RY,0.467
4RY_13,4RY,0.452
4RY_14,4RY,0.452
4RY_15,4RY,0.419
4RY_16,4RY,0.419
4RY_17,4RY,0.419
4RY_18,4RY,0.4
4RY_19,4RY,0.323
4RY_20,4RY,0.448
4RY_21,4RY,0.303
4RY_22,4RY,0.294
4RY_23,4RY,0.294
4RY_24,4RY,0.517
4RY_25,4RY,0.333
4RY_26,4RY,0.333
4RY_27,4RY,0.375
4RY_28,4RY,0.364
4RY_29,4RY,0.333
4RY_30,4RY,0.344
4RY_31,4RY,0.333
4RY_32,4RY,0.333
4RY_33,4RY,0.324
4RY_34,4RY,0.344
4RY_35,4RY,0.364
4RY_36,4RY,0.324
4RY_37,4RY,0.452
4RY_38,4RY,0.419
4RY_39,4RY,0.452
4RY_40,4RY,0.452
4RY_41,4RY,0.324
4RY_42,4RY,0.324
4RY_43,4RY,0.324
4RY_44,4RY,0.286
4RY_45,4RY,0.324
4RY_46,4RY,0.333
4RY_47,4RY,0.333
4RY_48,4RY,0.344
4RY_49,4RY,0.452
4RY_50,4RY,0.387
4RO_1,4RO,0.293
4RO_2,4RO,0.27
4RO_3,4RO,0.275
4RO_4,4RO,0.195
4RO_5,4RO,0.244
4RO_6,4RO,0.22
4RO_7,4RO,0.275
4RO_8,4RO,0.289
4RO_9,4RO,0.171
4RO_10,4RO,0.3
4RO_11,4RO,0.244
4RO_12,4RO,0.214
4RO_13,4RO,0.205
4RO_14,4RO,0.314
4RO_15,4RO,0.186
4RO_16,4RO,0.308
4RO_17,4RO,0.282
4RO_18,4RO,0.359
4RO_19,4RO,0.19
4RO_20,4RO,0.262
4RO_21,4RO,0.227
4RO_22,4RO,0.289
4RO_23,4RO,0.262
4RO_24,4RO,0.262
4RO_25,4RO,0.293
4RO_26,4RO,0.293
4RO_27,4RO,0.256
4RO_28,4RO,0.262
4RO_29,4RO,0.195
4RO_30,4RO,0.238
4RO_31,4RO,0.3
4RO_32,4RO,0.262
4RO_33,4RO,0.268
4RO_34,4RO,0.3
4RO_35,4RO,0.306
4RO_36,4RO,0.268
4RO_37,4RO,0.293
4RO_38,4RO,0.308
4RO_39,4RO,0.186
4RO_40,4RO,0.256
4RO_41,4RO,0.268
4RO_42,4RO,0.268
4RO_43,4RO,0.244
4RO_44,4RO,0.256
4RO_45,4RO,0.275
4RO_46,4RO,0.222
4RO_47,4RO,0.333
4RO_48,4RO,0.256
4RO_49,4RO,0.238
4RO_50,4RO,0.238
4RO_51,4RO,0.308
4RO_52,4RO,0.625
4RO_53,4RO,0.186
4RO_54,4RO,0.293
4RO_55,4RO,0.174
4RO_56,4RO,0.286
4RO_57,4RO,0.227
4RO_58,4RO,0.238
4RO_59,4RO,0.303
4RO_60,4RO,0.178
4RO_61,4RO,0.341
4RO_62,4RO,0.529
4RO_63,4RO,0.216
4RO_64,4RO,0.514
4RO_65,4RO,0.243
4RO_66,4RO,0.275
4RO_67,4RO,0.211
4RO_68,4RO,0.314
4RO_69,4RO,0.211
4RO_70,4RO,0.25
4RO_71,4RO,0.25
4RO_72,4RO,0.333
4RO_73,4RO,0.417
4RO_74,4RO,0.297
4RO_75,4RO,0.282
4RO_76,4RO,0.227
4RO_77,4RO,0.324
4RO_78,4RO,0.278
4RO_79,4RO,0.278
4RO_80,4RO,0.243
4RO_81,4RO,0.211
4RO_82,4RO,0.314
4RO_83,4RO,0.243
4RO_84,4RO,0.243
4RO_85,4RO,0.314
4RO_86,4RO,0.216
4RO_87,4RO,0.211
4RO_88,4RO,0.211
4RO_89,4RO,0.314
4RO_90,4RO,0.314
4RO_91,4RO,0.324
4RO_92,4RO,0.314
4RO_93,4RO,0.243
4RO_94,4RO,0.243
4RO_95,4RO,0.243
4RO_96,4RO,0.243
4RO_97,4RO,0.211
4RO_98,4RO,0.314
4RO_99,4RO,0.314
4RO_100,4RO,0.294
4V1_1,4V1,0.5
4V1_2,4V1,0.256
4V1_3,4V1,0.515
4V1_4,4V1,0.263
4V1_5,4V1,0.515
4V1_6,4V1,0.455
4V1_7,4V1,0.441
4V1_8,4V1,0.256
4V1_9,4V1,0.371
4V1_10,4V1,0.308
4V1_11,4V1,0.25
4V1_12,4V1,0.382
4V1_13,4V1,0.562
4V1_14,4V1,0.324
4V1_15,4V1,0.324
4V1_16,4V1,0.455
4V1_17,4V1,0.5
4V1_18,4V1,0.412
4V1_19,4V1,0.371
4V1_20,4V1,0.371
4V1_21,4V1,0.452
4V1_22,4V1,0.452
4V1_23,4V1,0.452
4V1_24,4V1,0.303
4V1_25,4V1,0.5
4V1_26,4V1,0.515
4V1_27,4V1,0.562
4V1_28,4V1,0.533
4V1_29,4V1,0.545
4V1_30,4V1,0.5
4V1_31,4V1,0.516
4V1_32,4V1,0.586
4V1_33,4V1,0.297
4V1_34,4V1,0.297
4V1_35,4V1,0.263
4V1_36,4V1,0.231
4V1_37,4V1,0.633
4V1_38,4V1,0.263
4V1_39,4V1,0.5
4V1_40,4V1,0.256
4V1_41,4V1,0.571
4V1_42,4V1,0.5
4V1_43,4V1,0.189
4V1_44,4V1,0.607
4V1_45,4V1,0.517
4V1_46,4V1,0.517
4V1_47,4V1,0.281
4V1_48,4V1,0.533
4V1_49,4V1,0.516
4V1_50,4V1,0.655
4T5_1,4T5,0.235
4T5_2,4T5,0.741
4T5_3,4T5,0.214
4T5_4,4T5,0.406
4T5_5,4T5,0.438
4T5_6,4T5,0.382
4T5_7,4T5,0.516
4T5_8,4T5,0.412
4T5_9,4T5,0.406
4T5_10,4T5,0.452
4T5_11,4T5,0.342
4T5_12,4T5,0.186
4T5_13,4T5,0.179
4T5_14,4T5,0.7
4T5_15,4T5,0.7
4T5_16,4T5,0.424
4T5_17,4T5,0.257
4T5_18,4T5,0.394
4T5_19,4T5,0.361
4T5_20,4T5,0.531
4T5_21,4T5,0.4
4T5_22,4T5,0.441
4T5_23,4T5,0.452
4T5_24,4T5,0.222
4T5_25,4T5,0.344
4T5_26,4T5,0.294
4T5_27,4T5,0.294
4T5_28,4T5,0.312
4T5_29,4T5,0.286
4T5_30,4T5,0.289
4T5_31,4T5,0.286
4T5_32,4T5,0.344
4T5_33,4T5,0.25
4T5_34,4T5,0.364
4T5_35,4T5,0.294
4T5_36,4T5,0.294
4T5_37,4T5,0.216
4T5_38,4T5,0.406
4T5_39,4T5,0.286
4T5_40,4T5,0.286
4T5_41,4T5,0.364
4T5_42,4T5,0.387
4T5_43,4T5,0.324
4T5_44,4T5,0.324
4T5_45,4T5,0.333
4T5_46,4T5,0.364
4T5_47,4T5,0.364
4T5_48,4T5,0.375
4T5_49,4T5,0.375
4T5_50,4T5,0.364
4T6_1,4T6,0.244
4T6_2,4T6,0.293
4T6_3,4T6,0.268
4T6_4,4T6,0.2
4T6_5,4T6,0.275
4T6_6,4T6,0.275
4T6_7,4T6,0.31
4T6_8,4T6,0.167
4T6_9,4T6,0.174
4T6_10,4T6,0.174
4T6_11,4T6,0.167
4T6_12,4T6,0.227
4T6_13,4T6,0.17
4T6_14,4T6,0.17
4T6_15,4T6,0.17
4T6_16,4T6,0.16
4T6_17,4T6,0.16
4T6_18,4T6,0.227
4T6_19,4T6,0.325
4T6_20,4T6,0.395
4T6_21,4T6,0.395
4T6_22,4T6,0.385
4T6_23,4T6,0.191
4T6_24,4T6,0.5
4T6_25,4T6,0.325
4T6_26,4T6,0.316
4T6_27,4T6,0.275
4T6_28,4T6,0.316
4T6_29,4T6,0.222
4T6_30,4T6,0.238
4T6_31,4T6,0.474
4T6_32,4T6,0.217
4T6_33,4T6,0.238
4T6_34,4T6,0.286
4T6_35,4T6,0.293
4T6_36,4T6,0.405
4T6_37,4T6,0.368
4T6_38,4T6,0.222
4T6_39,4T6,0.268
4T6_40,4T6,0.405
4T6_41,4T6,0.545
4T6_42,4T6,0.405
4T6_43,4T6,0.457
4T6_44,4T6,0.378
4T6_45,4T6,0.256
4T6_46,4T6,0.645
4T6_47,4T6,0.636
4T6_48,4T6,0.275
4T6_49,4T6,0.263
4T6_50,4T6,0.25
CQ8_1,CQ8,0.275
CQ8_2,CQ8,0.25
CQ8_3,CQ8,0.282
CQ8_4,CQ8,0.3
CQ8_5,CQ8,0.244
CQ8_6,CQ8,0.275
CQ8_7,CQ8,0.256
CQ8_8,CQ8,0.417
CQ8_9,CQ8,0.282
CQ8_10,CQ8,0.214
CQ8_11,CQ8,0.159
CQ8_12,CQ8,0.214
CQ8_13,CQ8,0.205
CQ8_14,CQ8,0.205
CQ8_15,CQ8,0.368
CQ8_16,CQ8,0.275
CQ8_17,CQ8,0.22
CQ8_18,CQ8,0.457
CQ8_19,CQ8,0.395
CQ8_20,CQ8,0.316
CQ8_21,CQ8,0.275
CQ8_22,CQ8,0.225
CQ8_23,CQ8,0.353
CQ8_24,CQ8,0.289
CQ8_25,CQ8,0.486
CQ8_26,CQ8,0.25
CQ8_27,CQ8,0.3
CQ8_28,CQ8,0.342
CQ8_29,CQ8,0.244
CQ8_30,CQ8,0.342
CQ8_31,CQ8,0.529
CQ8_32,CQ8,0.244
CQ8_33,CQ8,0.289
CQ8_34,CQ8,0.515
CQ8_35,CQ8,0.275
CQ8_36,CQ8,0.308
CQ8_37,CQ8,0.308
CQ8_38,CQ8,0.308
CQ8_39,CQ8,0.282
CQ8_40,CQ8,0.282
CQ8_41,CQ8,0.289
CQ8_42,CQ8,0.214
CQ8_43,CQ8,0.238
CQ8_44,CQ8,0.559
CQ8_45,CQ8,0.184
CQ8_46,CQ8,0.256
CQ8_47,CQ8,0.289
CQ8_48,CQ8,0.333
CQ8_49,CQ8,0.333
CQ8_50,CQ8,0.289
CQ8_51,CQ8,0.263
CQ8_52,CQ8,0.417
CQ8_53,CQ8,0.486
CQ8_54,CQ8,0.22
CQ8_55,CQ8,0.244
CQ8_56,CQ8,0.244
CQ8_57,CQ8,0.231
CQ8_58,CQ8,0.308
CQ8_59,CQ8,0.342
CQ8_60,CQ8,0.238
CQ8_61,CQ8,0.405
CQ8_62,CQ8,0.5
CQ8_63,CQ8,0.342
CQ8_64,CQ8,0.325
CQ8_65,CQ8,0.244
CQ8_66,CQ8,0.342
CQ8_67,CQ8,0.515
CQ8_68,CQ8,0.368
CQ8_69,CQ8,0.471
CQ8_70,CQ8,0.308
CQ8_71,CQ8,0.22
CQ8_72,CQ8,0.316
CQ8_73,CQ8,0.238
CQ8_74,CQ8,0.282
CQ8_75,CQ8,0.214
CQ8_76,CQ8,0.282
CQ8_77,CQ8,0.308
CQ8_78,CQ8,0.25
CQ8_79,CQ8,0.308
CQ8_80,CQ8,0.275
CQ8_81,CQ8,0.324
CQ8_82,CQ8,0.209
CQ8_83,CQ8,0.389
CQ8_84,CQ8,0.405
CQ8_85,CQ8,0.289
CQ8_86,CQ8,0.237
CQ8_87,CQ8,0.3
CQ8_88,CQ8,0.256
CQ8_89,CQ8,0.333
CQ8_90,CQ8,0.3
CQ8_91,CQ8,0.275
CQ8_92,CQ8,0.289
CQ8_93,CQ8,0.263
CQ8_94,CQ8,0.515
CQ8_95,CQ8,0.405
CQ8_96,CQ8,0.316
CQ8_97,CQ8,0.417
CQ8_98,CQ8,0.389
CQ8_99,CQ8,0.22
CQ8_100,CQ8,0.225
CQ3_1,CQ3,0.214
CQ3_2,CQ3,0.214
CQ3_3,CQ3,0.233
CQ3_4,CQ3,0.128
CQ3_5,CQ3,0.324
CQ3_6,CQ3,0.375
CQ3_7,CQ3,0.152
CQ3_8,CQ3,0.25
CQ3_9,CQ3,0.282
CQ3_10,CQ3,0.156
CQ3_11,CQ3,0.256
CQ3_12,CQ3,0.342
CQ3_13,CQ3,0.341
CQ3_14,CQ3,0.186
CQ3_15,CQ3,0.268
CQ3_16,CQ3,0.186
CQ3_17,CQ3,0.459
CQ3_18,CQ3,0.472
CQ3_19,CQ3,0.444
CQ3_20,CQ3,0.302
CQ3_21,CQ3,0.275
CQ3_22,CQ3,0.268
CQ3_23,CQ3,0.186
CQ3_24,CQ3,0.268
CQ3_25,CQ3,0.262
CQ3_26,CQ3,0.13
CQ3_27,CQ3,0.275
CQ3_28,CQ3,0.128
CQ3_29,CQ3,0.395
CQ3_30,CQ3,0.256
CQ3_31,CQ3,0.25
CQ3_32,CQ3,0.146
CQ3_33,CQ3,0.149
CQ3_34,CQ3,0.263
CQ3_35,CQ3,0.275
CQ3_36,CQ3,0.3
CQ3_37,CQ3,0.244
CQ3_38,CQ3,0.25
CQ3_39,CQ3,0.152
CQ3_40,CQ3,0.333
CQ3_41,CQ3,0.289
CQ3_42,CQ3,0.238
CQ3_43,CQ3,0.25
CQ3_44,CQ3,0.152
CQ3_45,CQ3,0.256
CQ3_46,CQ3,0.222
CQ3_47,CQ3,0.256
CQ3_48,CQ3,0.19
CQ3_49,CQ3,0.186
CQ3_50,CQ3,0.256
D7N_1,D7N,0.295
D7N_2,D7N,0.256
D7N_3,D7N,0.302
D7N_4,D7N,0.341
D7N_5,D7N,0.261
D7N_6,D7N,0.326
D7N_7,D7N,0.289
D7N_8,D7N,0.256
D7N_9,D7N,0.195
D7N_10,D7N,0.238
D7N_11,D7N,0.237
D7N_12,D7N,0.361
D7N_13,D7N,0.289
D7N_14,D7N,0.366
D7N_15,D7N,0.289
D7N_16,D7N,0.156
D7N_17,D7N,0.314
D7N_18,D7N,0.5
D7N_19,D7N,0.205
D7N_20,D7N,0.306
D7N_21,D7N,0.324
D7N_22,D7N,0.297
D7N_23,D7N,0.256
D7N_24,D7N,0.459
D7N_25,D7N,0.297
D7N_26,D7N,0.528
D7N_27,D7N,0.432
D7N_28,D7N,0.333
D7N_29,D7N,0.2
D7N_30,D7N,0.263
D7N_31,D7N,0.667
D7N_32,D7N,0.195
D7N_33,D7N,0.2
D7N_34,D7N,0.231
D7N_35,D7N,0.256
D7N_36,D7N,0.195
D7N_37,D7N,0.324
D7N_38,D7N,0.286
D7N_39,D7N,0.237
D7N_40,D7N,0.343
D7N_41,D7N,0.289
D7N_42,D7N,0.469
D7N_43,D7N,0.306
D7N_44,D7N,0.275
D7N_45,D7N,0.424
D7N_46,D7N,0.455
D7N_47,D7N,0.289
D7N_48,D7N,0.225
D7N_49,D7N,0.256
D7N_50,D7N,0.618
NP8_1,NP8,0.486
NP8_2,NP8,0.486
NP8_3,NP8,0.486
NP8_4,NP8,0.486
NP8_5,NP8,0.444
NP8_6,NP8,0.275
NP8_7,NP8,0.41
NP8_8,NP8,0.389
NP8_9,NP8,0.378
NP8_10,NP8,0.368
NP8_11,NP8,0.368
NP8_12,NP8,0.444
NP8_13,NP8,0.231
NP8_14,NP8,0.444
NP8_15,NP8,0.237
NP8_16,NP8,0.184
NP8_17,NP8,0.371
NP8_18,NP8,0.438
NP8_19,NP8,0.351
NP8_20,NP8,0.179
NP8_21,NP8,0.316
NP8_22,NP8,0.417
NP8_23,NP8,0.417
NP8_24,NP8,0.5
NP8_25,NP8,0.444
NP8_26,NP8,0.429
NP8_27,NP8,0.41
NP8_28,NP8,0.297
NP8_29,NP8,0.205
NP8_30,NP8,0.184
NP8_31,NP8,0.211
NP8_32,NP8,0.438
NP8_33,NP8,0.343
NP8_34,NP8,0.429
NP8_35,NP8,0.179
NP8_36,NP8,0.405
NP8_37,NP8,0.548
NP8_38,NP8,0.353
NP8_39,NP8,0.371
NP8_40,NP8,0.5
NP8_41,NP8,0.343
NP8_42,NP8,0.385
NP8_43,NP8,0.389
NP8_44,NP8,0.529
NP8_45,NP8,0.2
NP8_46,NP8,0.306
NP8_47,NP8,0.306
NP8_48,NP8,0.343
NP8_49,NP8,0.371
NP8_50,NP8,0.343
78J_1,78J,0.395
78J_2,78J,0.31
78J_3,78J,0.31
78J_4,78J,0.31
78J_5,78J,0.459
78J_6,78J,0.333
78J_7,78J,0.368
78J_8,78J,0.385
78J_9,78J,0.359
78J_10,78J,0.293
78J_11,78J,0.308
78J_12,78J,0.317
78J_13,78J,0.444
78J_14,78J,0.293
78J_15,78J,0.359
78J_16,78J,0.262
78J_17,78J,0.262
78J_18,78J,0.238
78J_19,78J,0.333
78J_20,78J,0.3
78J_21,78J,0.325
78J_22,78J,0.35
78J_23,78J,0.395
78J_24,78J,0.472
78J_25,78J,0.35
78J_26,78J,0.231
78J_27,78J,0.293
78J_28,78J,0.459
78J_29,78J,0.359
78J_30,78J,0.405
78J_31,78J,0.325
78J_32,78J,0.447
78J_33,78J,0.2
78J_34,78J,0.421
78J_35,78J,0.688
78J_36,78J,0.444
78J_37,78J,0.576
78J_38,78J,0.359
78J_39,78J,0.625
78J_40,78J,0.656
78J_41,78J,0.286
78J_42,78J,0.293
78J_43,78J,0.359
78J_44,78J,0.325
78J_45,78J,0.395
78J_46,78J,0.424
78J_47,78J,0.343
78J_48,78J,0.306
78J_49,78J,0.5
78J_50,78J,0.385
XTK_1,XTK,0.303
XTK_2,XTK,0.387
XTK_3,XTK,0.387
XTK_4,XTK,0.483
XTK_5,XTK,0.433
XTK_6,XTK,0.387
XTK_7,XTK,0.387
XTK_8,XTK,0.483
XTK_9,XTK,0.483
XTK_10,XTK,0.312
XTK_11,XTK,0.294
XTK_12,XTK,0.344
XTK_13,XTK,0.344
XTK_14,XTK,0.312
XTK_15,XTK,0.387
XTK_16,XTK,0.433
XTK_17,XTK,0.229
XTK_18,XTK,0.303
XTK_19,XTK,0.235
XTK_20,XTK,0.483
XTK_21,XTK,0.364
XTK_22,XTK,0.344
XTK_23,XTK,0.343
XTK_24,XTK,0.257
XTK_25,XTK,0.303
XTK_26,XTK,0.312
XTK_27,XTK,0.433
XTK_28,XTK,0.235
XTK_29,XTK,0.3
XTK_30,XTK,0.344
XTK_31,XTK,0.294
XTK_32,XTK,0.286
XTK_33,XTK,0.333
XTK_34,XTK,0.333
XTK_35,XTK,0.433
XTK_36,XTK,0.324
XTK_37,XTK,0.344
XTK_38,XTK,0.364
XTK_39,XTK,0.344
XTK_40,XTK,0.281
XTK_41,XTK,0.433
XTK_42,XTK,0.433
XTK_43,XTK,0.303
XTK_44,XTK,0.314
XTK_45,XTK,0.257
XTK_46,XTK,0.4
XTK_47,XTK,0.483
XTK_48,XTK,0.387
XTK_49,XTK,0.344
XTK_50,XTK,0.303
XOC_1,XOC,0.324
XOC_2,XOC,0.333
XOC_3,XOC,0.297
XOC_4,XOC,0.351
XOC_5,XOC,0.371
XOC_6,XOC,0.189
XOC_7,XOC,0.361
XOC_8,XOC,0.27
XOC_9,XOC,0.361
XOC_10,XOC,0.25
XOC_11,XOC,0.406
XOC_12,XOC,0.265
XOC_13,XOC,0.297
XOC_14,XOC,0.256
XOC_15,XOC,0.27
XOC_16,XOC,0.27
XOC_17,XOC,0.263
XOC_18,XOC,0.289
XOC_19,XOC,0.237
XOC_20,XOC,0.237
XOC_21,XOC,0.256
XOC_22,XOC,0.306
XOC_23,XOC,0.353
XOC_24,XOC,0.308
XOC_25,XOC,0.231
XOC_26,XOC,0.297
XOC_27,XOC,0.216
XOC_28,XOC,0.412
XOC_29,XOC,0.263
XOC_30,XOC,0.306
XOC_31,XOC,0.406
XOC_32,XOC,0.419
XOC_33,XOC,0.419
XOC_34,XOC,0.324
XOC_35,XOC,0.242
XOC_36,XOC,0.265
XOC_37,XOC,0.361
XOC_38,XOC,0.364
XOC_39,XOC,0.294
XOC_40,XOC,0.225
XOC_41,XOC,0.297
XOC_42,XOC,0.351
XOC_43,XOC,0.371
XOC_44,XOC,0.419
XOC_45,XOC,0.229
XOC_46,XOC,0.229
XOC_47,XOC,0.371
XOC_48,XOC,0.231
XOC_49,XOC,0.231
XOC_50,XOC,0.231
VNY_1,VNY,0.368
VNY_2,VNY,0.5
VNY_3,VNY,0.378
VNY_4,VNY,0.229
VNY_5,VNY,0.154
VNY_6,VNY,0.211
VNY_7,VNY,0.243
VNY_8,VNY,0.189
VNY_9,VNY,0.179
VNY_10,VNY,0.205
VNY_11,VNY,0.158
VNY_12,VNY,0.237
VNY_13,VNY,0.205
VNY_14,VNY,0.211
VNY_15,VNY,0.154
VNY_16,VNY,0.128
VNY_17,VNY,0.205
VNY_18,VNY,0.243
VNY_19,VNY,0.471
VNY_20,VNY,0.2
VNY_21,VNY,0.15
VNY_22,VNY,0.205
VNY_23,VNY,0.316
VNY_24,VNY,0.162
VNY_25,VNY,0.175
VNY_26,VNY,0.158
VNY_27,VNY,0.4
VNY_28,VNY,0.171
VNY_29,VNY,0.205
VNY_30,VNY,0.205
VNY_31,VNY,0.211
VNY_32,VNY,0.211
VNY_33,VNY,0.146
VNY_34,VNY,0.216
VNY_35,VNY,0.216
VNY_36,VNY,0.143
VNY_37,VNY,0.167
VNY_38,VNY,0.154
VNY_39,VNY,0.189
VNY_40,VNY,0.211
VNY_41,VNY,0.179
VNY_42,VNY,0.179
VNY_43,VNY,0.154
VNY_44,VNY,0.205
VNY_45,VNY,0.175
VNY_46,VNY,0.216
VNY_47,VNY,0.162
VNY_48,VNY,0.286
VNY_49,VNY,0.382
VNY_50,VNY,0.297
XBR_1,XBR,0.243
XBR_2,XBR,0.243
XBR_3,XBR,0.333
XBR_4,XBR,0.216
XBR_5,XBR,0.27
XBR_6,XBR,0.237
XBR_7,XBR,0.2
XBR_8,XBR,0.469
XBR_9,XBR,0.289
XBR_10,XBR,0.324
XBR_11,XBR,0.243
XBR_12,XBR,0.545
XBR_13,XBR,0.515
XBR_14,XBR,0.645
XBR_15,XBR,0.515
XBR_16,XBR,0.471
XBR_17,XBR,0.306
XBR_18,XBR,0.515
XBR_19,XBR,0.656
XBR_20,XBR,0.581
XBR_21,XBR,0.533
XBR_22,XBR,0.216
XBR_23,XBR,0.471
XBR_24,XBR,0.216
XBR_25,XBR,0.306
XBR_26,XBR,0.471
XBR_27,XBR,0.289
XBR_28,XBR,0.643
XBR_29,XBR,0.484
XBR_30,XBR,0.278
XBR_31,XBR,0.533
XBR_32,XBR,0.586
XBR_33,XBR,0.314
XBR_34,XBR,0.289
XBR_35,XBR,0.351
XBR_36,XBR,0.5
XBR_37,XBR,0.351
XBR_38,XBR,0.455
XBR_39,XBR,0.268
XBR_40,XBR,0.7
XBR_41,XBR,0.515
XBR_42,XBR,0.243
XBR_43,XBR,0.483
XBR_44,XBR,0.222
XBR_45,XBR,0.216
XBR_46,XBR,0.389
XBR_47,XBR,0.484
XBR_48,XBR,0.438
XBR_49,XBR,0.243
XBR_50,XBR,0.333
XBR_51,XBR,0.457
XBR_52,XBR,0.216
XBR_53,XBR,0.243
XBR_54,XBR,0.531
XBR_55,XBR,0.548
XBR_56,XBR,0.455
XBR_57,XBR,0.516
XBR_58,XBR,0.455
XBR_59,XBR,0.515
XBR_60,XBR,0.467
XBR_61,XBR,0.533
XBR_62,XBR,0.278
XBR_63,XBR,0.484
XBR_64,XBR,0.5
XBR_65,XBR,0.484
XBR_66,XBR,0.289
XBR_67,XBR,0.545
XBR_68,XBR,0.484
XBR_69,XBR,0.211
XBR_70,XBR,0.457
XBR_71,XBR,0.69
XBR_72,XBR,0.533
XBR_73,XBR,0.257
XBR_74,XBR,0.184
XBR_75,XBR,0.243
XBR_76,XBR,0.364
XBR_77,XBR,0.594
XBR_78,XBR,0.559
XBR_79,XBR,0.594
XBR_80,XBR,0.5
XBR_81,XBR,0.472
XBR_82,XBR,0.314
XBR_83,XBR,0.484
XBR_84,XBR,0.515
XBR_85,XBR,0.515
XBR_86,XBR,0.515
XBR_87,XBR,0.533
XBR_88,XBR,0.306
XBR_89,XBR,0.27
XBR_90,XBR,0.263
XBR_91,XBR,0.2
XBR_92,XBR,0.4
XBR_93,XBR,0.216
XBR_94,XBR,0.406
XBR_95,XBR,0.586
XBR_96,XBR,0.211
XBR_97,XBR,0.289
XBR_98,XBR,0.656
XBR_99,XBR,0.25
XBR_100,XBR,0.576
SAS_1,SAS,0.222
SAS_2,SAS,0.196
SAS_3,SAS,0.196
SAS_4,SAS,0.188
SAS_5,SAS,0.14
SAS_6,SAS,0.17
SAS_7,SAS,0.163
SAS_8,SAS,0.146
SAS_9,SAS,0.188
SAS_10,SAS,0.2
SAS_11,SAS,0.18
SAS_12,SAS,0.204
SAS_13,SAS,0.146
SAS_14,SAS,0.18
SAS_15,SAS,0.163
SAS_16,SAS,0.16
SAS_17,SAS,0.229
SAS_18,SAS,0.188
SAS_19,SAS,0.154
SAS_20,SAS,0.163
SAS_21,SAS,0.184
SAS_22,SAS,0.16
SAS_23,SAS,0.196
SAS_24,SAS,0.154
SAS_25,SAS,0.191
SAS_26,SAS,0.167
SAS_27,SAS,0.16
SAS_28,SAS,0.16
SAS_29,SAS,0.163
SAS_30,SAS,0.191
SAS_31,SAS,0.167
SAS_32,SAS,0.204
SAS_33,SAS,0.16
SAS_34,SAS,0.16
SAS_35,SAS,0.167
SAS_36,SAS,0.163
SAS_37,SAS,0.188
SAS_38,SAS,0.18
SAS_39,SAS,0.196
SAS_40,SAS,0.196
SAS_41,SAS,0.18
SAS_42,SAS,0.204
SAS_43,SAS,0.204
SAS_44,SAS,0.178
SAS_45,SAS,0.217
SAS_46,SAS,0.261
SAS_47,SAS,0.176
SAS_48,SAS,0.176
SAS_49,SAS,0.174
SAS_50,SAS,0.196
SAS_51,SAS,0.222
SAS_52,SAS,0.222
SAS_53,SAS,0.137
SAS_54,SAS,0.182
SAS_55,SAS,0.209
SAS_56,SAS,0.18
SAS_57,SAS,0.163
SAS_58,SAS,0.163
SAS_59,SAS,0.421
SAS_60,SAS,0.196
SAS_61,SAS,0.151
SAS_62,SAS,0.191
SAS_63,SAS,0.167
SAS_64,SAS,0.459
SAS_65,SAS,0.174
SAS_66,SAS,0.205
SAS_67,SAS,0.209
SAS_68,SAS,0.184
SAS_69,SAS,0.163
SAS_70,SAS,0.174
SAS_71,SAS,0.163
SAS_72,SAS,0.17
SAS_73,SAS,0.244
SAS_74,SAS,0.174
SAS_75,SAS,0.196
SAS_76,SAS,0.191
SAS_77,SAS,0.178
SAS_78,SAS,0.2
SAS_79,SAS,0.163
SAS_80,SAS,0.188
SAS_81,SAS,0.167
SAS_82,SAS,0.18
SAS_83,SAS,0.425
SAS_84,SAS,0.154
SAS_85,SAS,0.167
SAS_86,SAS,0.17
SAS_87,SAS,0.17
SAS_88,SAS,0.174
SAS_89,SAS,0.146
SAS_90,SAS,0.174
SAS_91,SAS,0.191
SAS_92,SAS,0.163
SAS_93,SAS,0.2
SAS_94,SAS,0.18
SAS_95,SAS,0.184
SAS_96,SAS,0.205
SAS_97,SAS,0.385
SAS_98,SAS,0.214
SAS_99,SAS,0.256
SAS_100,SAS,0.17
SAS_101,SAS,0.239
SAS_102,SAS,0.17
SAS_103,SAS,0.208
SAS_104,SAS,0.163
SAS_105,SAS,0.395
SAS_106,SAS,0.184
SAS_107,SAS,0.174
SAS_108,SAS,0.167
SAS_109,SAS,0.163
SAS_110,SAS,0.205
SAS_111,SAS,0.184
SAS_112,SAS,0.18
SAS_113,SAS,0.217
SAS_114,SAS,0.167
SAS_115,SAS,0.17
SAS_116,SAS,0.233
SAS_117,SAS,0.2
SAS_118,SAS,0.186
SAS_119,SAS,0.146
SAS_120,SAS,0.18
