Name,ShapeQuery,TanimotoCombo,ShapeTanimoto,ColorTanimoto
NU6_6_57,mini_5m51_model0_chainA_NU6_resi301__chainA_1,0.919,0.632,0.287
7GG_35_195,mini_5m55_model0_chainA_7GG_resi301__chainA_altA_1,1.007,0.773,0.234
7GG_28_253,mini_5m55_model0_chainA_7GG_resi301__chainA_altA_1,0.99,0.726,0.264
7GG_29_239,mini_5m55_model0_chainA_7GG_resi301__chainA_altA_1,0.976,0.639,0.336
UGI_40_82,mini_5m8d_model0_chainB_UGI_resi501__chainB_1,0.981,0.598,0.382
UGI_35_237,mini_5m8d_model0_chainB_UGI_resi501__chainB_1,0.935,0.497,0.438
UGI_38_116,mini_5m8d_model0_chainB_UGI_resi501__chainB_1,0.931,0.709,0.223
918_40_260,mini_5m8g_model0_chainD_918_resi501__chainD_1,1.014,0.794,0.22
918_36_101,mini_5m8g_model0_chainD_918_resi501__chainD_1,0.991,0.762,0.228
918_20_17,mini_5m8g_model0_chainD_918_resi501__chainD_1,0.928,0.707,0.222
O54_18_87,mini_5mmn_model0_chainA_O54_resi301__chainA_altB_1,1.008,0.723,0.285
O54_35_34,mini_5mmn_model0_chainA_O54_resi301__chainA_altB_1,1.004,0.52,0.485
O54_38_28,mini_5mmn_model0_chainA_O54_resi301__chainA_altB_1,0.988,0.666,0.322
G3Z_16_35,mini_5mmp_model0_chainA_G3Z_resi301__chainA_altA_1,0.992,0.772,0.22
G3Z_46_193,mini_5mmp_model0_chainA_G3Z_resi301__chainA_altA_1,0.947,0.63,0.317
G3Z_14_74,mini_5mmp_model0_chainA_G3Z_resi301__chainA_altA_1,0.896,0.718,0.177
4IH_37_230,mini_5mo5_model0_chainA_4IH_resi403__chainA_altA_1,1.091,0.723,0.369
4IH_40_282,mini_5mo5_model0_chainA_4IH_resi403__chainA_altA_1,1.015,0.652,0.362
4IH_10_102,mini_5mo5_model0_chainA_4IH_resi403__chainA_altA_1,0.974,0.685,0.289
KXZ_10_120,mini_5mo6_model0_chainA_KXZ_resi401__chainA_altB_1,0.826,0.459,0.367
KXZ_4_164,mini_5mo6_model0_chainA_KXZ_resi401__chainA_altB_1,0.822,0.743,0.079
KXZ_1_42,mini_5mo6_model0_chainA_KXZ_resi401__chainA_altB_1,0.803,0.699,0.105
GH4_42_240,mini_5mqy_model0_chainA_GH4_resi301__chainA_altA_1,0.946,0.651,0.295
GH4_23_294,mini_5mqy_model0_chainA_GH4_resi301__chainA_altA_1,0.894,0.637,0.257
GH4_18_207,mini_5mqy_model0_chainA_GH4_resi301__chainA_altA_1,0.847,0.672,0.176
QJS_34_181,mini_5mt0_model0_chainA_QJS_resi301__chainA_altB_1,1.22,0.698,0.522
QJS_33_199,mini_5mt0_model0_chainA_QJS_resi301__chainA_altB_1,1.185,0.691,0.495
QJS_32_144,mini_5mt0_model0_chainA_QJS_resi301__chainA_altB_1,1.182,0.722,0.46
HYT_49_13,mini_5mut_model0_chainA_HYT_resi403__chainA_altC_1,1.151,0.811,0.34
HYT_12_37,mini_5mut_model0_chainA_HYT_resi403__chainA_altC_1,1.04,0.706,0.335
HYT_32_19,mini_5mut_model0_chainA_HYT_resi403__chainA_altC_1,1.012,0.775,0.237
Y9B_34_105,mini_5mvc_model0_chainA_Y9B_resi403__chainA_altA_1,1.111,0.805,0.306
Y9B_23_48,mini_5mvc_model0_chainA_Y9B_resi403__chainA_altA_1,1.111,0.773,0.337
Y9B_1_3,mini_5mvc_model0_chainA_Y9B_resi403__chainA_altA_1,1.045,0.761,0.284
TJ3_23_43,mini_5mwd_model0_chainA_TJ3_resi201__chainA_1,1.189,0.858,0.331
TJ3_34_62,mini_5mwd_model0_chainA_TJ3_resi201__chainA_1,1.075,0.772,0.303
TJ3_13_58,mini_5mwd_model0_chainA_TJ3_resi201__chainA_1,1.063,0.756,0.307
K3T_29_26,mini_5mxv_model0_chainA_K3T_resi301__chainA_1,1.308,0.851,0.457
K3T_9_12,mini_5mxv_model0_chainA_K3T_resi301__chainA_1,1.13,0.811,0.319
K3T_14_20,mini_5mxv_model0_chainA_K3T_resi301__chainA_1,1.098,0.836,0.263
LS8_3_0,mini_5myg_model0_chainB_LS8_resi801__chainB_1,1.166,0.74,0.425
LS8_57_1,mini_5myg_model0_chainB_LS8_resi801__chainB_1,1.112,0.812,0.3
LS8_75_13,mini_5myg_model0_chainB_LS8_resi801__chainB_1,1.105,0.785,0.321
Q2N_3_49,mini_5myl_model0_chainA_Q2N_resi301__chainA_1,0.926,0.707,0.219
Q2N_15_94,mini_5myl_model0_chainA_Q2N_resi301__chainA_1,0.915,0.757,0.158
Q2N_6_76,mini_5myl_model0_chainA_Q2N_resi301__chainA_1,0.912,0.736,0.177
UDY_28_42,mini_5myr_model0_chainA_UDY_resi301__chainA_1,1.248,0.851,0.397
UDY_45_10,mini_5myr_model0_chainA_UDY_resi301__chainA_1,1.171,0.71,0.461
UDY_46_12,mini_5myr_model0_chainA_UDY_resi301__chainA_1,1.097,0.74,0.356
YP6_45_69,mini_5mys_model0_chainA_YP6_resi301__chainA_altB_1,1.16,0.827,0.333
YP6_19_151,mini_5mys_model0_chainA_YP6_resi301__chainA_altB_1,1.077,0.804,0.273
YP6_24_36,mini_5mys_model0_chainA_YP6_resi301__chainA_altB_1,1.051,0.745,0.306
ZQC_12_13,mini_5myt_model0_chainA_ZQC_resi301__chainA_1,1.066,0.721,0.344
ZQC_13_13,mini_5myt_model0_chainA_ZQC_resi301__chainA_1,1.059,0.714,0.344
ZQC_25_5,mini_5myt_model0_chainA_ZQC_resi301__chainA_1,1.056,0.73,0.326
8FK_31_96,mini_5n17_model0_chainA_8FK_resi401__chainA_1,1.098,0.707,0.391
8FK_4_13,mini_5n17_model0_chainA_8FK_resi401__chainA_1,1.041,0.754,0.286
8FK_33_164,mini_5n17_model0_chainA_8FK_resi401__chainA_1,1.034,0.693,0.341
8LW_18_19,mini_5n49_model0_chainB_8LW_resi701__chainB_1,1.098,0.72,0.377
8LW_33_0,mini_5n49_model0_chainB_8LW_resi701__chainB_1,1.065,0.723,0.342
8LW_50_29,mini_5n49_model0_chainB_8LW_resi701__chainB_1,1.063,0.717,0.345
R38_4_203,mini_5n4s_model0_chainB_R38_resi504__chainB_altA_1,1.033,0.642,0.391
R38_29_41,mini_5n4s_model0_chainB_R38_resi504__chainB_altA_1,1.02,0.681,0.339
R38_33_16,mini_5n4s_model0_chainB_R38_resi504__chainB_altA_1,0.982,0.735,0.247
R59_25_28,mini_5n4t_model0_chainB_R59_resi304__chainB_altB_1,0.991,0.755,0.236
R59_20_0,mini_5n4t_model0_chainB_R59_resi304__chainB_altB_1,0.986,0.635,0.352
R59_2_191,mini_5n4t_model0_chainB_R59_resi304__chainB_altB_1,0.968,0.574,0.394
8OH_1_34,mini_5n64_model0_chainA_8OH_resi401__chainA_1,1.129,0.606,0.523
8OH_19_25,mini_5n64_model0_chainA_8OH_resi401__chainA_1,1.061,0.599,0.462
8OH_28_3,mini_5n64_model0_chainA_8OH_resi401__chainA_1,0.988,0.568,0.42
8QE_76_6,mini_5n93_model0_chainA_8QE_resi901__chainA_1,1.135,0.729,0.406
8QE_8_40,mini_5n93_model0_chainA_8QE_resi901__chainA_1,1.067,0.732,0.335
8QE_9_74,mini_5n93_model0_chainA_8QE_resi901__chainA_1,1.052,0.707,0.346
8R8_42_154,mini_5nae_model0_chainA_8R8_resi502__chainA_altA_1,0.977,0.645,0.331
8R8_41_125,mini_5nae_model0_chainA_8R8_resi502__chainA_altA_1,0.948,0.71,0.238
8R8_25_51,mini_5nae_model0_chainA_8R8_resi502__chainA_altA_1,0.942,0.747,0.195
8R5_3_122,mini_5nag_model0_chainA_8R5_resi502__chainA_altA_1,1.043,0.825,0.217
8R5_15_233,mini_5nag_model0_chainA_8R5_resi502__chainA_altA_1,1.023,0.68,0.343
8R5_29_70,mini_5nag_model0_chainA_8R5_resi502__chainA_altA_1,0.963,0.764,0.199
8RB_12_276,mini_5nah_model0_chainA_8RB_resi502__chainA_altB_1,0.999,0.745,0.254
8RB_21_156,mini_5nah_model0_chainA_8RB_resi502__chainA_altB_1,0.997,0.654,0.343
8RB_29_115,mini_5nah_model0_chainA_8RB_resi502__chainA_altB_1,0.979,0.665,0.314
8WB_44_40,mini_5nfz_model0_chainD_8WB_resi500__chainD_1,1.132,0.647,0.485
8WB_31_156,mini_5nfz_model0_chainD_8WB_resi500__chainD_1,1.088,0.618,0.469
8WB_29_22,mini_5nfz_model0_chainD_8WB_resi500__chainD_1,1.037,0.673,0.364
8XZ_79_36,mini_5nhz_model0_chainB_8XZ_resi407__chainB_altB_1,1.152,0.735,0.417
8XZ_97_2,mini_5nhz_model0_chainB_8XZ_resi407__chainB_altB_1,1.128,0.669,0.459
8XZ_63_203,mini_5nhz_model0_chainB_8XZ_resi407__chainB_altB_1,1.127,0.725,0.402
8YW_5_145,mini_5nj0_model0_chainA_8YW_resi301__chainA_altB_1,1.123,0.848,0.275
8YW_14_84,mini_5nj0_model0_chainA_8YW_resi301__chainA_altB_1,1.075,0.807,0.269
8YW_37_65,mini_5nj0_model0_chainA_8YW_resi301__chainA_altB_1,1.037,0.801,0.236
96N_16_23,mini_5nrw_model0_chainA_96N_resi1201__chainA_altA_1,1.103,0.783,0.321
96N_32_4,mini_5nrw_model0_chainA_96N_resi1201__chainA_altA_1,1.094,0.749,0.345
96N_39_55,mini_5nrw_model0_chainA_96N_resi1201__chainA_altA_1,1.034,0.697,0.337
99E_47_99,mini_5nu5_model0_chainB_99E_resi1201__chainB_altB_1,0.995,0.636,0.358
99E_43_87,mini_5nu5_model0_chainB_99E_resi1201__chainB_altB_1,0.971,0.738,0.234
99E_25_151,mini_5nu5_model0_chainB_99E_resi1201__chainB_altB_1,0.971,0.726,0.245
9FN_33_51,mini_5o0h_model0_chainC_9FN_resi201__chainC_altA_1,1.192,0.728,0.464
9FN_19_34,mini_5o0h_model0_chainC_9FN_resi201__chainC_altA_1,1.134,0.758,0.376
9FN_21_1,mini_5o0h_model0_chainC_9FN_resi201__chainC_altA_1,1.099,0.788,0.311
3FE_30_208,mini_5op5_model0_chainA_3FE_resi301__chainA_1,1.06,0.77,0.29
3FE_45_2,mini_5op5_model0_chainA_3FE_resi301__chainA_1,1.053,0.725,0.328
3FE_35_6,mini_5op5_model0_chainA_3FE_resi301__chainA_1,1.024,0.775,0.248
A1N_8_169,mini_5opb_model0_chainA_A1N_resi301__chainA_altA_1,1.103,0.711,0.392
A1N_37_64,mini_5opb_model0_chainA_A1N_resi301__chainA_altA_1,1.071,0.775,0.296
A1N_3_101,mini_5opb_model0_chainA_A1N_resi301__chainA_altA_1,1.025,0.726,0.299
A3E_37_188,mini_5opr_model0_chainA_A3E_resi301__chainA_1,0.973,0.723,0.25
A3E_99_51,mini_5opr_model0_chainA_A3E_resi301__chainA_1,0.934,0.744,0.19
A3E_38_139,mini_5opr_model0_chainA_A3E_resi301__chainA_1,0.916,0.683,0.233
A3H_2_0,mini_5opv_model0_chainA_A3H_resi301__chainA_1,1.008,0.695,0.313
A3H_21_0,mini_5opv_model0_chainA_A3H_resi301__chainA_1,1.005,0.635,0.37
A3H_31_125,mini_5opv_model0_chainA_A3H_resi301__chainA_1,0.975,0.708,0.267
JR4_9_71,mini_5or8_model0_chainA_JR4_resi1901__chainA_1,1.133,0.803,0.331
JR4_40_12,mini_5or8_model0_chainA_JR4_resi1901__chainA_1,1.1,0.754,0.346
JR4_37_11,mini_5or8_model0_chainA_JR4_resi1901__chainA_1,1.027,0.73,0.296
JR5_35_188,mini_5or9_model0_chainA_JR5_resi2001__chainA_altB_1,1.08,0.789,0.291
JR5_20_118,mini_5or9_model0_chainA_JR5_resi2001__chainA_altB_1,1.005,0.702,0.302
JR5_44_122,mini_5or9_model0_chainA_JR5_resi2001__chainA_altB_1,0.996,0.787,0.21
JR6_33_206,mini_5orb_model0_chainA_JR6_resi2001__chainA_altA_1,1.122,0.707,0.415
JR6_40_27,mini_5orb_model0_chainA_JR6_resi2001__chainA_altA_1,1.045,0.747,0.298
JR6_38_98,mini_5orb_model0_chainA_JR6_resi2001__chainA_altA_1,1.037,0.692,0.346
7YA_22_254,mini_5pae_model0_chainB_7YA_resi501__chainB_altB_1,0.984,0.61,0.374
7YA_96_50,mini_5pae_model0_chainB_7YA_resi501__chainB_altB_1,0.958,0.728,0.23
7YA_75_163,mini_5pae_model0_chainB_7YA_resi501__chainB_altB_1,0.953,0.646,0.306
9RV_64_232,mini_5pb6_model0_chainC_9RV_resi505__chainC_altB_1,1.033,0.721,0.312
9RV_11_3,mini_5pb6_model0_chainC_9RV_resi505__chainC_altB_1,0.972,0.681,0.291
9RV_65_225,mini_5pb6_model0_chainC_9RV_resi505__chainC_altB_1,0.941,0.622,0.319
70P_24_272,mini_5svf_model0_chainD_70P_resi502__chainD_altA_1,1.169,0.735,0.433
70P_28_47,mini_5svf_model0_chainD_70P_resi502__chainD_altA_1,1.056,0.709,0.348
70P_12_42,mini_5svf_model0_chainD_70P_resi502__chainD_altA_1,1.054,0.724,0.331
74U_31_89,mini_5sxn_model0_chainA_74U_resi403__chainA_altA_1,1.094,0.73,0.364
74U_39_58,mini_5sxn_model0_chainA_74U_resi403__chainA_altA_1,1.083,0.66,0.422
74U_25_49,mini_5sxn_model0_chainA_74U_resi403__chainA_altA_1,1.077,0.605,0.472
74V_38_98,mini_5sy2_model0_chainA_74V_resi402__chainA_altB_1,0.974,0.682,0.292
74V_39_39,mini_5sy2_model0_chainA_74V_resi402__chainA_altB_1,0.971,0.551,0.42
74V_32_270,mini_5sy2_model0_chainA_74V_resi402__chainA_altB_1,0.928,0.602,0.326
73U_16_13,mini_5t19_model0_chainA_73U_resi402__chainA_altB_1,1.109,0.855,0.254
73U_55_1,mini_5t19_model0_chainA_73U_resi402__chainA_altB_1,1.046,0.766,0.28
73U_7_64,mini_5t19_model0_chainA_73U_resi402__chainA_altB_1,1.032,0.764,0.268
76P_5_0,mini_5t1t_model0_chainC_76P_resi9901__chainC_1,1.13,0.85,0.28
76P_49_58,mini_5t1t_model0_chainC_76P_resi9901__chainC_1,1.127,0.828,0.299
76P_13_46,mini_5t1t_model0_chainC_76P_resi9901__chainC_1,1.067,0.771,0.296
74O_29_70,mini_5t2b_model0_chainA_74O_resi1101__chainA_1,1.013,0.782,0.231
74O_38_12,mini_5t2b_model0_chainA_74O_resi1101__chainA_1,0.975,0.74,0.235
74O_28_72,mini_5t2b_model0_chainA_74O_resi1101__chainA_1,0.945,0.761,0.184
N48_76_207,mini_5t4v_model0_chainA_N48_resi801__chainA_altA_1,1.09,0.678,0.412
N48_46_149,mini_5t4v_model0_chainA_N48_resi801__chainA_altA_1,1.03,0.741,0.289
N48_85_140,mini_5t4v_model0_chainA_N48_resi801__chainA_altA_1,0.981,0.67,0.311
76Z_48_0,mini_5t8o_model0_chainA_76Z_resi705__chainA_altB_1,0.913,0.737,0.176
76Z_16_3,mini_5t8o_model0_chainA_76Z_resi705__chainA_altB_1,0.901,0.643,0.258
76Z_4_13,mini_5t8o_model0_chainA_76Z_resi705__chainA_altB_1,0.888,0.671,0.216
79A_27_21,mini_5tbm_model0_chainA_79A_resi401__chainA_altB_1,0.936,0.67,0.265
79A_10_6,mini_5tbm_model0_chainA_79A_resi401__chainA_altB_1,0.932,0.568,0.364
79A_19_28,mini_5tbm_model0_chainA_79A_resi401__chainA_altB_1,0.86,0.591,0.269
B3N_21_298,mini_5thu_model0_chainA_B3N_resi404__chainA_altB_1,1.007,0.665,0.342
B3N_23_178,mini_5thu_model0_chainA_B3N_resi404__chainA_altB_1,0.952,0.683,0.269
B3N_26_228,mini_5thu_model0_chainA_B3N_resi404__chainA_altB_1,0.941,0.681,0.26
7CJ_85_24,mini_5ti2_model0_chainA_7CJ_resi201__chainA_altA_1,1.153,0.704,0.449
7CJ_53_9,mini_5ti2_model0_chainA_7CJ_resi201__chainA_altA_1,1.089,0.761,0.328
7CJ_96_28,mini_5ti2_model0_chainA_7CJ_resi201__chainA_altA_1,1.088,0.64,0.448
7CM_73_220,mini_5ti4_model0_chainA_7CM_resi201__chainA_altA_1,1.462,0.881,0.581
7CM_92_84,mini_5ti4_model0_chainA_7CM_resi201__chainA_altA_1,1.26,0.754,0.506
7CM_87_280,mini_5ti4_model0_chainA_7CM_resi201__chainA_altA_1,1.247,0.589,0.658
7CN_88_48,mini_5ti5_model0_chainA_7CN_resi201__chainA_1,1.31,0.768,0.541
7CN_73_29,mini_5ti5_model0_chainA_7CN_resi201__chainA_1,1.253,0.749,0.504
7CN_85_43,mini_5ti5_model0_chainA_7CN_resi201__chainA_1,1.089,0.687,0.403
7GL_20_11,mini_5tkd_model0_chainB_7GL_resi901__chainB_altB_1,1.065,0.772,0.293
7GL_39_3,mini_5tkd_model0_chainB_7GL_resi901__chainB_altB_1,1.064,0.82,0.244
7GL_68_1,mini_5tkd_model0_chainB_7GL_resi901__chainB_altB_1,1.03,0.731,0.3
7EF_9_16,mini_5tlf_model0_chainB_7EF_resi601__chainB_1,1.012,0.717,0.295
7EF_14_128,mini_5tlf_model0_chainB_7EF_resi601__chainB_1,0.995,0.639,0.357
7EF_21_21,mini_5tlf_model0_chainB_7EF_resi601__chainB_1,0.976,0.749,0.228
7EG_17_0,mini_5tlg_model0_chainA_7EG_resi601__chainA_altA_1,1.01,0.813,0.197
7EG_16_19,mini_5tlg_model0_chainA_7EG_resi601__chainA_altA_1,1.0,0.768,0.232
7EG_19_3,mini_5tlg_model0_chainA_7EG_resi601__chainA_altA_1,0.958,0.788,0.17
7ES_37_12,mini_5tlv_model0_chainA_7ES_resi601__chainA_1,1.19,0.747,0.444
7ES_42_9,mini_5tlv_model0_chainA_7ES_resi601__chainA_1,1.148,0.769,0.379
7ES_22_4,mini_5tlv_model0_chainA_7ES_resi601__chainA_1,1.042,0.733,0.309
7ER_4_7,mini_5tly_model0_chainB_7ER_resi601__chainB_altA_1,1.112,0.803,0.309
7ER_23_9,mini_5tly_model0_chainB_7ER_resi601__chainB_altA_1,1.086,0.755,0.331
7ER_11_153,mini_5tly_model0_chainB_7ER_resi601__chainB_altA_1,1.05,0.743,0.307
7EQ_49_98,mini_5tm1_model0_chainA_7EQ_resi601__chainA_1,1.192,0.818,0.373
7EQ_46_0,mini_5tm1_model0_chainA_7EQ_resi601__chainA_1,1.111,0.713,0.398
7EQ_31_1,mini_5tm1_model0_chainA_7EQ_resi601__chainA_1,1.093,0.663,0.43
7GK_8_13,mini_5toe_model0_chainA_7GK_resi401__chainA_1,1.159,0.832,0.327
7GK_14_49,mini_5toe_model0_chainA_7GK_resi401__chainA_1,1.037,0.674,0.363
7GK_37_141,mini_5toe_model0_chainA_7GK_resi401__chainA_1,1.031,0.827,0.204
7GX_18_73,mini_5tq5_model0_chainA_7GX_resi4000__chainA_1,1.07,0.806,0.263
7GX_24_233,mini_5tq5_model0_chainA_7GX_resi4000__chainA_1,1.016,0.73,0.286
7GX_45_33,mini_5tq5_model0_chainA_7GX_resi4000__chainA_1,1.009,0.787,0.222
7GV_9_129,mini_5tq6_model0_chainA_7GV_resi4000__chainA_1,1.199,0.795,0.405
7GV_49_12,mini_5tq6_model0_chainA_7GV_resi4000__chainA_1,1.104,0.716,0.388
7GV_48_37,mini_5tq6_model0_chainA_7GV_resi4000__chainA_1,1.074,0.712,0.361
7KG_18_98,mini_5tr6_model0_chainA_7KG_resi701__chainA_altA_1,0.988,0.698,0.29
7KG_43_110,mini_5tr6_model0_chainA_7KG_resi701__chainA_altA_1,0.936,0.596,0.339
7KG_42_119,mini_5tr6_model0_chainA_7KG_resi701__chainA_altA_1,0.916,0.658,0.258
7KF_3_295,mini_5tt7_model0_chainA_7KF_resi901__chainA_altB_1,0.992,0.719,0.272
7KF_39_6,mini_5tt7_model0_chainA_7KF_resi901__chainA_altB_1,0.984,0.643,0.341
7KF_28_55,mini_5tt7_model0_chainA_7KF_resi901__chainA_altB_1,0.942,0.543,0.4
7L6_16_18,mini_5tuz_model0_chainA_7L6_resi3006__chainA_1,1.037,0.818,0.219
7L6_5_12,mini_5tuz_model0_chainA_7L6_resi3006__chainA_1,1.031,0.761,0.27
7L6_61_1,mini_5tuz_model0_chainA_7L6_resi3006__chainA_1,0.976,0.606,0.371
7KO_17_129,mini_5tvh_model0_chainA_7KO_resi301__chainA_chainE_altB_1,0.952,0.568,0.384
7KO_50_70,mini_5tvh_model0_chainA_7KO_resi301__chainA_chainE_altB_1,0.917,0.703,0.215
7KO_14_164,mini_5tvh_model0_chainA_7KO_resi301__chainA_chainE_altB_1,0.885,0.668,0.216
7LF_11_1,mini_5tvj_model0_chainA_7LF_resi502__chainA_1,1.085,0.745,0.34
7LF_3_1,mini_5tvj_model0_chainA_7LF_resi502__chainA_1,1.023,0.657,0.367
7LF_36_138,mini_5tvj_model0_chainA_7LF_resi502__chainA_1,1.002,0.728,0.274
837_25_178,mini_5u2e_model0_chainA_837_resi201__chainA_1,1.021,0.72,0.301
837_83_8,mini_5u2e_model0_chainA_837_resi201__chainA_1,1.018,0.698,0.32
837_42_97,mini_5u2e_model0_chainA_837_resi201__chainA_1,1.014,0.722,0.292
7T7_40_102,mini_5u2m_model0_chainA_7T7_resi901__chainA_1,1.141,0.813,0.328
7T7_39_117,mini_5u2m_model0_chainA_7T7_resi901__chainA_1,1.112,0.795,0.318
7T7_50_166,mini_5u2m_model0_chainA_7T7_resi901__chainA_1,1.025,0.78,0.245
7TA_35_238,mini_5u2n_model0_chainB_7TA_resi504__chainB_1,1.086,0.702,0.384
7TA_22_139,mini_5u2n_model0_chainB_7TA_resi504__chainB_1,0.998,0.673,0.325
7TA_50_222,mini_5u2n_model0_chainB_7TA_resi504__chainB_1,0.991,0.645,0.347
7VV_8_16,mini_5u5h_model0_chainA_7VV_resi501__chainA_altA_1,1.099,0.748,0.351
7VV_40_114,mini_5u5h_model0_chainA_7VV_resi501__chainA_altA_1,1.035,0.793,0.242
7VV_19_79,mini_5u5h_model0_chainA_7VV_resi501__chainA_altA_1,1.034,0.797,0.237
81Y_25_121,mini_5u6i_model0_chainA_81Y_resi401__chainA_altA_1,1.095,0.694,0.4
81Y_19_29,mini_5u6i_model0_chainA_81Y_resi401__chainA_altA_1,1.092,0.787,0.305
81Y_39_96,mini_5u6i_model0_chainA_81Y_resi401__chainA_altA_1,1.085,0.694,0.391
84M_20_23,mini_5uab_model0_chainA_84M_resi1401__chainA_altB_1,1.024,0.796,0.228
84M_31_4,mini_5uab_model0_chainA_84M_resi1401__chainA_altB_1,1.005,0.751,0.254
84M_23_7,mini_5uab_model0_chainA_84M_resi1401__chainA_altB_1,0.97,0.615,0.355
87S_9_92,mini_5ues_model0_chainA_87S_resi501__chainA_altB_1,1.02,0.726,0.294
87S_8_108,mini_5ues_model0_chainA_87S_resi501__chainA_altB_1,1.011,0.642,0.369
87S_24_49,mini_5ues_model0_chainA_87S_resi501__chainA_altB_1,0.992,0.718,0.274
89G_49_180,mini_5uez_model0_chainA_89G_resi501__chainA_altA_1,1.262,0.79,0.472
89G_48_6,mini_5uez_model0_chainA_89G_resi501__chainA_altA_1,1.149,0.795,0.354
89G_14_249,mini_5uez_model0_chainA_89G_resi501__chainA_altA_1,1.113,0.723,0.39
8C1_17_252,mini_5uis_model0_chainA_8C1_resi800__chainA_1,0.92,0.724,0.196
8C1_13_31,mini_5uis_model0_chainA_8C1_resi800__chainA_1,0.884,0.68,0.204
8C1_4_56,mini_5uis_model0_chainA_8C1_resi800__chainA_1,0.877,0.528,0.349
8E1_8_190,mini_5ukf_model0_chainA_8E1_resi401__chainA_1,1.211,0.802,0.409
8E1_4_87,mini_5ukf_model0_chainA_8E1_resi401__chainA_1,1.008,0.745,0.264
8E1_37_52,mini_5ukf_model0_chainA_8E1_resi401__chainA_1,1.004,0.805,0.199
5MJ_19_95,mini_5ula_model0_chainA_5MJ_resi201__chainA_altA_1,1.047,0.76,0.287
5MJ_42_64,mini_5ula_model0_chainA_5MJ_resi201__chainA_altA_1,1.032,0.672,0.36
5MJ_36_88,mini_5ula_model0_chainA_5MJ_resi201__chainA_altA_1,1.023,0.797,0.226
8EV_66_103,mini_5uo8_model0_chainB_8EV_resi503__chainB_altB_1,0.997,0.645,0.352
8EV_47_123,mini_5uo8_model0_chainB_8EV_resi503__chainB_altB_1,0.962,0.759,0.203
8EV_58_0,mini_5uo8_model0_chainB_8EV_resi503__chainB_altB_1,0.952,0.656,0.297
8J4_75_20,mini_5uo9_model0_chainD_8J4_resi503__chainD_altA_1,0.976,0.713,0.264
8J4_9_36,mini_5uo9_model0_chainD_8J4_resi503__chainD_altA_1,0.968,0.729,0.238
8J4_24_86,mini_5uo9_model0_chainD_8J4_resi503__chainD_altA_1,0.959,0.726,0.234
8FD_1_268,mini_5uoc_model0_chainB_8FD_resi503__chainB_altA_1,0.881,0.648,0.233
8FD_84_175,mini_5uoc_model0_chainB_8FD_resi503__chainB_altA_1,0.855,0.659,0.196
8FD_4_20,mini_5uoc_model0_chainB_8FD_resi503__chainB_altA_1,0.85,0.682,0.168
8GY_15_240,mini_5uox_model0_chainA_8GY_resi1000__chainA_1,1.05,0.743,0.308
8GY_46_23,mini_5uox_model0_chainA_8GY_resi1000__chainA_1,0.986,0.732,0.254
8GY_3_92,mini_5uox_model0_chainA_8GY_resi1000__chainA_1,0.972,0.714,0.258
8JP_100_8,mini_5uqx_model0_chainB_8JP_resi601__chainB_1,0.958,0.71,0.248
8JP_21_154,mini_5uqx_model0_chainB_8JP_resi601__chainB_1,0.951,0.72,0.231
8JP_5_3,mini_5uqx_model0_chainB_8JP_resi601__chainB_1,0.941,0.708,0.233
7DZ_4_251,mini_5uu1_model0_chainA_7DZ_resi401__chainA_1,1.053,0.743,0.309
7DZ_30_88,mini_5uu1_model0_chainA_7DZ_resi401__chainA_1,1.008,0.61,0.398
7DZ_34_299,mini_5uu1_model0_chainA_7DZ_resi401__chainA_1,0.939,0.725,0.214
8O1_31_31,mini_5uvs_model0_chainA_8O1_resi501__chainA_1,0.923,0.672,0.251
8O1_25_216,mini_5uvs_model0_chainA_8O1_resi501__chainA_1,0.907,0.599,0.309
8O1_39_19,mini_5uvs_model0_chainA_8O1_resi501__chainA_1,0.853,0.573,0.28
8O4_48_96,mini_5uvu_model0_chainA_8O4_resi501__chainA_1,0.93,0.636,0.294
8O4_6_6,mini_5uvu_model0_chainA_8O4_resi501__chainA_1,0.88,0.686,0.194
8O4_19_20,mini_5uvu_model0_chainA_8O4_resi501__chainA_1,0.858,0.606,0.252
8NS_2_44,mini_5uvv_model0_chainA_8NS_resi501__chainA_1,0.947,0.706,0.241
8NS_30_41,mini_5uvv_model0_chainA_8NS_resi501__chainA_1,0.869,0.503,0.365
8NS_9_12,mini_5uvv_model0_chainA_8NS_resi501__chainA_1,0.859,0.632,0.226
8L4_38_90,mini_5uzs_model0_chainB_8L4_resi501__chainB_altA_1,1.074,0.64,0.434
8L4_45_70,mini_5uzs_model0_chainB_8L4_resi501__chainB_altA_1,1.064,0.81,0.255
8L4_46_115,mini_5uzs_model0_chainB_8L4_resi501__chainB_altA_1,1.04,0.785,0.254
8V7_18_19,mini_5v24_model0_chainB_8V7_resi1000__chainB_altB_1,1.147,0.758,0.389
8V7_10_27,mini_5v24_model0_chainB_8V7_resi1000__chainB_altB_1,1.119,0.746,0.373
8V7_33_1,mini_5v24_model0_chainB_8V7_resi1000__chainB_altB_1,1.115,0.751,0.364
5V8_32_21,mini_5v3y_model0_chainA_5V8_resi1801__chainA_1,0.929,0.692,0.236
5V8_13_130,mini_5v3y_model0_chainA_5V8_resi1801__chainA_1,0.909,0.654,0.255
5V8_35_223,mini_5v3y_model0_chainA_5V8_resi1801__chainA_1,0.907,0.681,0.226
